Time.Series.ID,Country,Admin.1,Admin.2,City.,year,GID_1,GID_2,population_per_1km,EVI,elevation,LC_10,LC_20,LC_30,LC_40,LC_120,LC_122,LC_130,LC_150,LC_200,LC_11,LC_12,LC_100,LC_190,LC_210,LC_153,LC_170,LC_180,LC_201,LC_60,LC_62,LC_110,LC_152,LC_50,LC_61,LC_70,LC_121,LC_202,LC_80,LC_71,LC_160,worldclim_1,worldclim_10,worldclim_11,worldclim_12,worldclim_13,worldclim_14,worldclim_15,worldclim_16,worldclim_17,worldclim_18,worldclim_19,worldclim_2,worldclim_3,worldclim_4,worldclim_5,worldclim_6,worldclim_7,worldclim_8,worldclim_9
19,India,Gujarat,Kheda,Rural,1986,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
19,India,Gujarat,Kheda,Rural,1987,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
19,India,Gujarat,Kheda,Rural,1988,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
20,India,Gujarat,Kheda,Rural,1985,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
20,India,Gujarat,Kheda,Rural,1986,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
20,India,Gujarat,Kheda,Rural,1987,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
20,India,Gujarat,Kheda,Rural,1988,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
21,India,Gujarat,Kheda,Rural,1985,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
21,India,Gujarat,Kheda,Rural,1986,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
21,India,Gujarat,Kheda,Rural,1987,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
21,India,Gujarat,Kheda,Rural,1988,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
22,India,Gujarat,Kheda,Rural,1989,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
22,India,Gujarat,Kheda,Rural,1990,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
22,India,Gujarat,Kheda,Rural,1991,IND.11_1,IND.11.17_1,454.5308782,2598.166748,76,0.277594402,0.582453129,0.073893143,0.040335358,0.007393715,0,0.003960919,0,0,0.001804419,0,0,0.003740868,0.004731098,0,0.000132031,0.000198046,0,0.003564827,0,0,0,0.000198046,0,0,0,0,0,0,0,26.95416641,32.34999847,20.81666756,815,310,1,155.3201752,699,4,90,4,13.5666666,45.79096222,447.8805542,41.09999847,11.19999981,29.79999924,28.43333244,26.58333397
23,India,West Bengal,Kolkata,Urban,1986,IND.36_1,IND.36.11_1,31017.1206,1561.041687,0,0.007714561,0.011571842,0.003857281,0.027965284,0,0,0.00096432,0,0,0,0,0,0.905496625,0.042430087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91666603,30.48333359,21.23333359,1633.5,344,5,98.69612122,975,40,436,40,9.774999619,43.79629898,385.4143524,35.90000153,13.60000038,22.29999924,29.21666718,21.23333359
23,India,West Bengal,Kolkata,Urban,1987,IND.36_1,IND.36.11_1,31017.1206,1561.041687,0,0.007714561,0.011571842,0.003857281,0.027965284,0,0,0.00096432,0,0,0,0,0,0.905496625,0.042430087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91666603,30.48333359,21.23333359,1633.5,344,5,98.69612122,975,40,436,40,9.774999619,43.79629898,385.4143524,35.90000153,13.60000038,22.29999924,29.21666718,21.23333359
24,India,West Bengal,Kolkata,Urban,1986,IND.36_1,IND.36.11_1,31017.1206,1561.041687,0,0.007714561,0.011571842,0.003857281,0.027965284,0,0,0.00096432,0,0,0,0,0,0.905496625,0.042430087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91666603,30.48333359,21.23333359,1633.5,344,5,98.69612122,975,40,436,40,9.774999619,43.79629898,385.4143524,35.90000153,13.60000038,22.29999924,29.21666718,21.23333359
24,India,West Bengal,Kolkata,Urban,1987,IND.36_1,IND.36.11_1,31017.1206,1561.041687,0,0.007714561,0.011571842,0.003857281,0.027965284,0,0,0.00096432,0,0,0,0,0,0.905496625,0.042430087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91666603,30.48333359,21.23333359,1633.5,344,5,98.69612122,975,40,436,40,9.774999619,43.79629898,385.4143524,35.90000153,13.60000038,22.29999924,29.21666718,21.23333359
25,India,West Bengal,Kolkata,Urban,1986,IND.36_1,IND.36.11_1,31017.1206,1561.041687,0,0.007714561,0.011571842,0.003857281,0.027965284,0,0,0.00096432,0,0,0,0,0,0.905496625,0.042430087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91666603,30.48333359,21.23333359,1633.5,344,5,98.69612122,975,40,436,40,9.774999619,43.79629898,385.4143524,35.90000153,13.60000038,22.29999924,29.21666718,21.23333359
25,India,West Bengal,Kolkata,Urban,1987,IND.36_1,IND.36.11_1,31017.1206,1561.041687,0,0.007714561,0.011571842,0.003857281,0.027965284,0,0,0.00096432,0,0,0,0,0,0.905496625,0.042430087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91666603,30.48333359,21.23333359,1633.5,344,5,98.69612122,975,40,436,40,9.774999619,43.79629898,385.4143524,35.90000153,13.60000038,22.29999924,29.21666718,21.23333359
26,India,NCT of Delhi,NA,Urban,1984,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
26,India,NCT of Delhi,NA,Urban,1985,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
26,India,NCT of Delhi,NA,Urban,1986,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
27,India,NCT of Delhi,NA,Urban,1984,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
27,India,NCT of Delhi,NA,Urban,1985,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
27,India,NCT of Delhi,NA,Urban,1986,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
28,India,NCT of Delhi,NA,Urban,1984,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
28,India,NCT of Delhi,NA,Urban,1985,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
28,India,NCT of Delhi,NA,Urban,1986,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
29,India,Haryana,Gurgaon,Urban,1986,IND.12_1,IND.12.5_1,659.6583215,2521.916748,259,0.366516722,0.505769607,0.015646392,0.013560206,0.068126997,0,0.013364626,0,0,0.000651933,0,0,0.004889497,0.002868505,0,0,0,0,0.008605515,0,0,0,0,0,0,0,0,0,0,0,24.89583397,32.66666794,15.01666641,605,186,4,134.5987244,480,23,228,32,14.0666666,40.34200287,720.9414673,41.20000076,6.300000191,34.79999924,29.93333244,27.81666565
30,India,Haryana,Gurgaon,Urban,1986,IND.12_1,IND.12.5_1,659.6583215,2521.916748,259,0.366516722,0.505769607,0.015646392,0.013560206,0.068126997,0,0.013364626,0,0,0.000651933,0,0,0.004889497,0.002868505,0,0,0,0,0.008605515,0,0,0,0,0,0,0,0,0,0,0,24.89583397,32.66666794,15.01666641,605,186,4,134.5987244,480,23,228,32,14.0666666,40.34200287,720.9414673,41.20000076,6.300000191,34.79999924,29.93333244,27.81666565
31,India,Uttar Pradesh,Allahabad,Rural,1991,IND.34_1,IND.34.3_1,724.5872721,2684.125,91,0.102960361,0.779695601,0.012326476,0.01593912,0.057083124,0,0.002642582,0.001070413,0.001940124,0.000167252,0,0.000518481,0,0.023465462,0,0,0,0,0.002191002,0,0,0,0,0,0,0,0,0,0,0,26.06666756,32.8833313,17.5,911,297,2,140.1611176,733,18,92,34,12.45833302,38.32815552,620.2449341,41.59999847,9,32.59999847,29.31666565,30.06666756
31,India,Uttar Pradesh,Allahabad,Rural,1992,IND.34_1,IND.34.3_1,724.5872721,2684.125,91,0.102960361,0.779695601,0.012326476,0.01593912,0.057083124,0,0.002642582,0.001070413,0.001940124,0.000167252,0,0.000518481,0,0.023465462,0,0,0,0,0.002191002,0,0,0,0,0,0,0,0,0,0,0,26.06666756,32.8833313,17.5,911,297,2,140.1611176,733,18,92,34,12.45833302,38.32815552,620.2449341,41.59999847,9,32.59999847,29.31666565,30.06666756
32,Pakistan,Punjab,Lahore,Rural,1997,PAK.7_1,PAK.7.5_1,936.7615875,2610.25,183,0.033325751,0.94233073,0.0018753,0.000995779,0.000197134,0,0.006272904,0.000672277,0.000596457,0.001956176,0,0.00018197,0.005464149,0.005777542,0,0,0.00018197,0,0,0,0,0,0,0,3.03E-05,9.60E-05,0,0,1.01E-05,3.54E-05,23.85833359,32.09999847,13.51666641,393,111,3,110.6638489,260,18,160,45,13.53333282,38.40375519,775.7366943,40.40000153,5.099999905,35.39999771,30.56666565,19.13333321
32,Pakistan,Punjab,Lahore,Rural,1998,PAK.7_1,PAK.7.5_1,936.7615875,2610.25,183,0.033325751,0.942315566,0.0018753,0.000995779,0.000197134,0,0.006267849,0.000672277,0.000596457,0.001956176,0,0.00018197,0.005484368,0.005777542,0,0,0.00018197,0,0,0,0,0,0,0,3.03E-05,9.60E-05,0,0,1.01E-05,3.54E-05,23.85833359,32.09999847,13.51666641,393,111,3,110.6638489,260,18,160,45,13.53333282,38.40375519,775.7366943,40.40000153,5.099999905,35.39999771,30.56666565,19.13333321
33,India,NCT of Delhi,NA,Urban,1994,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.213355593,0.384028937,0.019087368,0.006844741,0.029215359,0,0.012576516,0.001112966,0.000166945,0.006121313,0.001168614,0.001335559,0.297829716,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
33,India,NCT of Delhi,NA,Urban,1995,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.211741792,0.383194213,0.018976071,0.006844741,0.029215359,0,0.012020033,0.001112966,0.000166945,0.006121313,0.001168614,0.001335559,0.300946021,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
33,India,NCT of Delhi,NA,Urban,1996,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.210573178,0.382415136,0.018976071,0.006844741,0.029215359,0,0.011519199,0.001112966,0.000166945,0.006121313,0.001168614,0.001335559,0.303394546,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
34,India,NCT of Delhi,NA,Urban,1989,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
35,India,NCT of Delhi,NA,Urban,1989,IND.25_1,IND.25.1_1,8747.5262,2233.833252,221,0.216026711,0.387312187,0.019198664,0.006844741,0.029215359,0,0.013522538,0.001391208,0.000166945,0.006343907,0.001168614,0.001335559,0.290317195,0.005063996,0,5.56E-05,0,0,0.021869783,0,0.000166945,0,0,0,0,0,0,0,0,0,25.03333282,32.51666641,15.48333359,681,225,5,135.6216431,537,30,247,39,13.24166679,39.82617569,695.3729553,40.29999924,7.099999905,33.20000076,30.05000114,16.75
36,India,Rajasthan,Jaisalmer,Rural,1993,IND.29_1,IND.29.18_1,12.95748129,865.166687,191,0.002480097,0.007387522,0.063150118,0.110181808,0.025596883,0.676514497,0.011769465,0.030236071,0.039543029,0.009777473,0,0.020722438,3.30E-05,0.000529879,0,0,0,0.000149509,0,0,0,0,0,0,0,0,0.001928231,0,0,0,27.13333321,34.21666718,17.60000038,162,60,1,146.4603577,131,5,78,6,15.89999962,44.27223587,677.0507202,43,7.099999905,36,32.3666687,22.71666718
36,India,Rajasthan,Jaisalmer,Rural,1994,IND.29_1,IND.29.18_1,12.95748129,865.166687,191,0.002480097,0.007387522,0.063150118,0.110181808,0.025596883,0.676514497,0.011769465,0.030236071,0.039543029,0.009777473,0,0.020722438,3.30E-05,0.000529879,0,0,0,0.000149509,0,0,0,0,0,0,0,0,0.001928231,0,0,0,27.13333321,34.21666718,17.60000038,162,60,1,146.4603577,131,5,78,6,15.89999962,44.27223587,677.0507202,43,7.099999905,36,32.3666687,22.71666718
